OWNER_ID,AGE_GROUP,GENDER,DISTRICT,PRIMARY_BREED,SECONDARY_BREED,DOG_YEAR_OF_BIRTH,DOG_GENDER,DOG_COLOUR,DATASET_YEAR,UPDATE_TIME,BREED_TYPE
123703,51-60,w,7.0,Foxterrier,,2012,m,tricolor,2015,2023-10-12 10:43:28,Kleinwüchsig
123704,21-30,w,3.0,Zwergschnauzer,,2014,w,pfeffer/salz,2015,2023-10-12 10:43:28,Kleinwüchsig
123706,31-40,w,2.0,Magyar Viszla,,2014,m,brown,2015,2023-10-12 10:43:28,Rassentypenliste I
123707,51-60,w,7.0,Mischling klein,,2011,m,beige,2015,2023-10-12 10:43:28,Kleinwüchsig
123709,21-30,w,11.0,Chihuahua,,2013,m,brown,2015,2023-10-12 10:43:28,Kleinwüchsig
123713,11-20,w,3.0,Zwergpinscher,Rehpinscher,2011,w,black/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
123714,11-20,m,3.0,Zwergpinscher,Rehpinscher,2011,m,black,2015,2023-10-12 10:43:28,Kleinwüchsig
123716,41-50,m,11.0,Labrador Retriever,Berner Sennenhund,2014,m,black,2015,2023-10-12 10:43:28,Rassentypenliste I
123717,51-60,w,7.0,Neufundländer,,2012,w,black,2015,2023-10-12 10:43:28,Rassentypenliste I
123730,31-40,m,12.0,Golden Retriever,,2006,w,golden,2015,2023-10-12 10:43:28,Rassentypenliste I
123731,41-50,w,3.0,Jack Russel Terrier,,2009,w,black/white,2015,2023-10-12 10:43:28,Kleinwüchsig
123734,41-50,w,7.0,Goldendoodle,,2014,m,black,2015,2023-10-12 10:43:28,Rassentypenliste I
123735,61-70,w,2.0,Jack Russel Terrier,,2014,w,tricolor,2015,2023-10-12 10:43:28,Kleinwüchsig
123739,41-50,w,3.0,Shar Pei,,2013,m,beige,2015,2023-10-12 10:43:28,Rassentypenliste I
123743,51-60,m,4.0,Mischling klein,,2014,m,beige,2015,2023-10-12 10:43:28,Kleinwüchsig
123754,21-30,m,10.0,Boxer,,2012,m,gestromt,2015,2023-10-12 10:43:28,Rassentypenliste I
123765,31-40,m,12.0,Rottweiler,,2010,w,black/brown,2015,2023-10-12 10:43:28,Rassentypenliste I
123783,51-60,m,9.0,Mischling klein,,2014,m,white/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
123784,31-40,w,10.0,Mops,,2010,m,beige/black,2015,2023-10-12 10:43:28,Kleinwüchsig
123785,21-30,w,9.0,Rhodesian Ridgeback,,2014,w,weizen,2015,2023-10-12 10:43:28,Rassentypenliste I
123798,31-40,w,9.0,Tiroler Bracke,,2012,m,brown,2015,2023-10-12 10:43:28,Rassentypenliste I
123808,51-60,m,4.0,Deutsche Dogge,,2014,w,black,2015,2023-10-12 10:43:28,Rassentypenliste I
123810,31-40,m,6.0,Epagneul Breton,,2014,w,black/white,2015,2023-10-12 10:43:28,Rassentypenliste I
123813,31-40,w,2.0,Jack Russel Terrier,,2003,w,white/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
123814,61-70,w,9.0,Mischling klein,,2014,w,brown,2015,2023-10-12 10:43:28,Kleinwüchsig
123816,21-30,w,3.0,Terrier,,2014,w,beige,2015,2023-10-12 10:43:28,
123832,11-20,w,11.0,Chihuahua,,2013,m,white/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
123833,41-50,m,12.0,Jack Russel Terrier,,2014,m,tricolor,2015,2023-10-12 10:43:28,Kleinwüchsig
123834,21-30,w,11.0,Continental Bulldog,,2014,m,black/white,2015,2023-10-12 10:43:28,Rassentypenliste I
123871,41-50,w,7.0,Dachshund,,2007,m,black,2015,2023-10-12 10:43:28,Kleinwüchsig
123871,41-50,w,7.0,Dachshund,,2006,w,black,2015,2023-10-12 10:43:28,Kleinwüchsig
123888,31-40,w,8.0,Französische Bulldogge,,2012,m,fawn,2015,2023-10-12 10:43:28,Kleinwüchsig
123920,31-40,m,8.0,Nova Scotia Duck Tolling Retriever,,2014,w,rot/white,2015,2023-10-12 10:43:28,Rassentypenliste I
123921,21-30,w,3.0,Chihuahua,,2014,w,tricolor,2015,2023-10-12 10:43:28,Kleinwüchsig
123922,61-70,w,4.0,Malteser,,2014,w,white,2015,2023-10-12 10:43:28,Kleinwüchsig
123923,61-70,m,12.0,Mischling klein,,2013,w,hellbraun/white,2015,2023-10-12 10:43:28,Kleinwüchsig
123926,31-40,w,11.0,Zwergpinscher,,2009,m,black/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
123935,21-30,w,9.0,Mops,,2014,m,beige,2015,2023-10-12 10:43:28,Kleinwüchsig
123936,51-60,w,3.0,Chihuahua,,2014,w,white/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
123943,31-40,m,1.0,Yorkshire Terrier,,2012,m,black/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
123944,51-60,m,6.0,Goldendoodle,Labradoodle,2014,w,beige,2015,2023-10-12 10:43:28,Rassentypenliste I
123945,41-50,m,9.0,Mischling klein,,2009,w,grau/brown/black,2015,2023-10-12 10:43:28,Kleinwüchsig
123946,31-40,w,11.0,Zwergspitz,,2014,w,brown,2015,2023-10-12 10:43:28,Kleinwüchsig
123959,11-20,w,9.0,Malteser,,2014,m,white,2015,2023-10-12 10:43:28,Kleinwüchsig
123960,31-40,m,9.0,Shiba Inu,,2014,m,rot,2015,2023-10-12 10:43:28,Kleinwüchsig
123967,41-50,w,9.0,Havaneser,,2014,w,black/brown/white,2015,2023-10-12 10:43:28,Kleinwüchsig
123968,41-50,m,3.0,Chihuahua,,2014,w,blue,2015,2023-10-12 10:43:28,Kleinwüchsig
123969,21-30,w,5.0,Boston Terrier,,2014,m,black/white,2015,2023-10-12 10:43:28,Kleinwüchsig
123981,31-40,w,9.0,Akita Inu,,2014,m,rot/white,2015,2023-10-12 10:43:28,Rassentypenliste I
123982,31-40,m,6.0,Labrador Retriever,,2005,m,black,2015,2023-10-12 10:43:28,Rassentypenliste I
123983,21-30,w,8.0,Französische Bulldogge,,2014,w,schwarz gestromt,2015,2023-10-12 10:43:28,Kleinwüchsig
123984,31-40,w,3.0,Belgischer Schäfer,Groenendael,2013,m,black,2015,2023-10-12 10:43:28,Rassentypenliste I
123985,51-60,w,4.0,Malteser,,2014,w,white,2015,2023-10-12 10:43:28,Kleinwüchsig
123986,21-30,m,9.0,Border Terrier,,2014,w,hellbraun,2015,2023-10-12 10:43:28,Kleinwüchsig
124023,21-30,w,12.0,Australian Shepherd,,2014,m,tricolor,2015,2023-10-12 10:43:28,Rassentypenliste I
124035,21-30,w,9.0,Französische Bulldogge,,2012,m,black,2015,2023-10-12 10:43:28,Kleinwüchsig
124036,31-40,w,3.0,Mittelpudel,,2014,w,black,2015,2023-10-12 10:43:28,Kleinwüchsig
124037,31-40,m,12.0,Pinscher,,2012,w,black/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124037,31-40,m,12.0,Pinscher,,2012,m,black/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124039,11-20,w,3.0,Mischling gross,,2014,w,tricolor,2015,2023-10-12 10:43:28,Rassentypenliste I
124048,31-40,m,1.0,Sibirischer Husky,,2007,m,grau/white,2015,2023-10-12 10:43:28,Rassentypenliste I
124049,51-60,m,2.0,Yorkshire Terrier,,2009,w,black/tan,2015,2023-10-12 10:43:28,Kleinwüchsig
124080,31-40,w,3.0,Golden Retriever,,2014,m,beige,2015,2023-10-12 10:43:28,Rassentypenliste I
124082,51-60,w,7.0,Deutscher Schäfer,,2014,m,black/brown,2015,2023-10-12 10:43:28,Rassentypenliste I
124137,31-40,m,3.0,Mischling klein,,2014,m,black,2015,2023-10-12 10:43:28,Kleinwüchsig
124139,31-40,w,9.0,Samojede,,2014,m,white,2015,2023-10-12 10:43:28,Rassentypenliste I
124165,41-50,m,12.0,Chihuahua,,2009,w,beige,2015,2023-10-12 10:43:28,Kleinwüchsig
124170,41-50,w,12.0,Yorkshire Terrier,,2009,m,black/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124240,31-40,w,9.0,Cocker Spaniel,,2013,m,rot,2015,2023-10-12 10:43:28,Kleinwüchsig
124241,41-50,m,12.0,Chihuahua,,2012,w,black/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124241,41-50,m,12.0,Chihuahua,,2011,w,white,2015,2023-10-12 10:43:28,Kleinwüchsig
124242,21-30,w,2.0,Dachshund,,2012,w,brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124243,21-30,m,12.0,Französische Bulldogge,,2012,m,dunkel gestromt,2015,2023-10-12 10:43:28,Kleinwüchsig
124247,21-30,m,7.0,Rhodesian Ridgeback,,2013,w,brown,2015,2023-10-12 10:43:28,Rassentypenliste I
124250,21-30,w,12.0,Chihuahua,,2009,m,tricolor,2015,2023-10-12 10:43:28,Kleinwüchsig
124251,31-40,m,11.0,Mischling klein,,2007,w,gelb,2015,2023-10-12 10:43:28,Kleinwüchsig
124254,31-40,m,1.0,Labrador Retriever,,2009,m,black,2015,2023-10-12 10:43:28,Rassentypenliste I
124259,31-40,m,12.0,Mops,,2014,m,beige,2015,2023-10-12 10:43:28,Kleinwüchsig
124266,41-50,w,2.0,Canaan Dog,,2011,w,white/brown,2015,2023-10-12 10:43:28,Rassentypenliste I
124268,51-60,w,1.0,Zwergspitz,,2014,m,beige,2015,2023-10-12 10:43:28,Kleinwüchsig
124322,61-70,w,10.0,Havaneser,Malteser,2014,m,black/white,2015,2023-10-12 10:43:28,Kleinwüchsig
124332,11-20,w,11.0,Französische Bulldogge,,2014,m,brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124336,21-30,w,6.0,Cocker Spaniel,,2010,w,rot,2015,2023-10-12 10:43:28,Kleinwüchsig
124346,21-30,w,11.0,Labrador Retriever,,2014,w,black,2015,2023-10-12 10:43:28,Rassentypenliste I
124351,31-40,w,2.0,Labrador Retriever,,2014,m,brown,2015,2023-10-12 10:43:28,Rassentypenliste I
124359,31-40,w,2.0,Podenco,,2007,w,hellbraun,2015,2023-10-12 10:43:28,Rassentypenliste I
124359,31-40,w,2.0,Chihuahua,,2009,m,white/beige,2015,2023-10-12 10:43:28,Kleinwüchsig
124368,51-60,w,12.0,Russkiy Toy,,2013,m,brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124371,71-80,m,12.0,Schäfer,Malinois,2010,w,brown/black,2015,2023-10-12 10:43:28,Rassentypenliste I
124371,71-80,m,12.0,Schäfer,Malinois,2010,w,brown/black,2015,2023-10-12 10:43:28,Rassentypenliste I
124374,21-30,w,11.0,Chihuahua,,2014,m,red merle,2015,2023-10-12 10:43:28,Kleinwüchsig
124375,51-60,w,11.0,Yorkshire Terrier,,2009,m,black/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124376,31-40,w,11.0,Mops,,2014,m,black,2015,2023-10-12 10:43:28,Kleinwüchsig
124377,31-40,w,2.0,Labrador Retriever,,2014,m,choco,2015,2023-10-12 10:43:28,Rassentypenliste I
124380,21-30,m,9.0,Rhodesian Ridgeback,,2014,w,red-wheaten,2015,2023-10-12 10:43:28,Rassentypenliste I
124381,41-50,w,8.0,Berner Sennenhund,,2014,w,black/brown/white,2015,2023-10-12 10:43:28,Rassentypenliste I
124382,31-40,m,2.0,Labrador Retriever,,2014,m,silber,2015,2023-10-12 10:43:28,Rassentypenliste I
124383,31-40,w,4.0,Malteser,,2014,w,white/creme,2015,2023-10-12 10:43:28,Kleinwüchsig
124385,31-40,w,11.0,Rhodesian Ridgeback,Vizsla,2014,w,brown/white,2015,2023-10-12 10:43:28,Rassentypenliste I
124387,31-40,w,11.0,Chihuahua,,2005,m,white/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124392,31-40,m,7.0,Französische Bulldogge,,2014,w,black,2015,2023-10-12 10:43:28,Kleinwüchsig
124394,51-60,m,11.0,Ratero,,2011,w,brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124395,31-40,m,2.0,Labrador Retriever,,2013,w,black,2015,2023-10-12 10:43:28,Rassentypenliste I
124397,31-40,w,9.0,Appenzeller,Jack Russel Terrier,2013,w,rot/white,2015,2023-10-12 10:43:28,Rassentypenliste I
124402,61-70,w,6.0,Mischling klein,,2012,w,beige/black,2015,2023-10-12 10:43:28,Kleinwüchsig
124403,51-60,w,7.0,Mischling gross,,2011,w,beige/rot,2015,2023-10-12 10:43:28,Rassentypenliste I
124413,21-30,m,6.0,Französische Bulldogge,,2014,w,white/black,2015,2023-10-12 10:43:28,Kleinwüchsig
124415,21-30,w,7.0,Königspudel,,2005,m,silber,2015,2023-10-12 10:43:28,Rassentypenliste I
124417,51-60,w,3.0,Golden Retriever,,2014,m,golden,2015,2023-10-12 10:43:28,Rassentypenliste I
124426,31-40,w,3.0,Zwergspitz,Pomeranian,2012,w,black/white,2015,2023-10-12 10:43:28,Kleinwüchsig
124427,41-50,m,11.0,Yorkshire Terrier,,2012,m,black/tan,2015,2023-10-12 10:43:28,Kleinwüchsig
124428,21-30,w,4.0,Beagle,Mops,2013,m,beige,2015,2023-10-12 10:43:28,Kleinwüchsig
124430,31-40,m,7.0,Zwergdackel,,2010,m,black,2015,2023-10-12 10:43:28,Kleinwüchsig
124430,31-40,m,7.0,Zwergdackel,,2007,m,brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124432,41-50,m,10.0,American Cocker Spaniel,,2009,m,black,2015,2023-10-12 10:43:28,Kleinwüchsig
124432,41-50,m,10.0,American Cocker Spaniel,,2012,m,brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124434,51-60,w,12.0,Altdeutscher Schäfer,,2014,w,black/gelb,2015,2023-10-12 10:43:28,Rassentypenliste I
124435,41-50,w,10.0,Jack Russel Terrier,,2009,m,hellbraun,2015,2023-10-12 10:43:28,Kleinwüchsig
124436,31-40,m,12.0,Französische Bulldogge,,2012,m,beige,2015,2023-10-12 10:43:28,Kleinwüchsig
124446,31-40,w,10.0,Podenco,,2009,w,tricolor,2015,2023-10-12 10:43:28,Rassentypenliste I
124467,51-60,w,3.0,Chihuahua,,2013,w,brown/beige,2015,2023-10-12 10:43:28,Kleinwüchsig
124469,11-20,m,9.0,Husky,,2013,w,grau/white,2015,2023-10-12 10:43:28,Rassentypenliste I
124472,21-30,w,11.0,Chihuahua,,2013,m,black/white,2015,2023-10-12 10:43:28,Kleinwüchsig
124476,31-40,m,10.0,Labrador Retriever,,2014,m,grau,2015,2023-10-12 10:43:28,Rassentypenliste I
124479,41-50,w,10.0,Grosspudel,,2013,w,silber,2015,2023-10-12 10:43:28,Rassentypenliste I
124481,21-30,m,10.0,Labrador Retriever,,2010,m,black,2015,2023-10-12 10:43:28,Rassentypenliste I
124482,51-60,w,10.0,Labrador Retriever,,2014,w,black,2015,2023-10-12 10:43:28,Rassentypenliste I
124493,21-30,m,6.0,Rottweiler,,2011,w,black/brown,2015,2023-10-12 10:43:28,Rassentypenliste I
124497,21-30,w,9.0,Chihuahua,,2011,m,white,2015,2023-10-12 10:43:28,Kleinwüchsig
124507,41-50,m,3.0,Zwergpinscher,Rehpinscher,2011,m,brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124509,31-40,w,11.0,Spitz,,2011,m,beige,2015,2023-10-12 10:43:28,Kleinwüchsig
124510,41-50,w,8.0,Mops,,2007,w,beige,2015,2023-10-12 10:43:28,Kleinwüchsig
124511,41-50,w,7.0,Pudel,,2011,w,tricolor,2015,2023-10-12 10:43:28,
124512,51-60,m,4.0,Französische Bulldogge,,2006,w,schwarz gestromt,2015,2023-10-12 10:43:28,Kleinwüchsig
124520,31-40,w,9.0,Chihuahua,,2007,w,black/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124522,71-80,w,10.0,Norfolk Terrier,,2010,w,hellbraun,2015,2023-10-12 10:43:28,Kleinwüchsig
124531,51-60,w,11.0,Dalmatiner,,2014,w,white/brown,2015,2023-10-12 10:43:28,Rassentypenliste I
124535,21-30,w,11.0,Collie,,2012,w,gold/sable,2015,2023-10-12 10:43:28,Rassentypenliste I
124537,21-30,w,12.0,Yorkshire Terrier,,2014,m,black/tan,2015,2023-10-12 10:43:28,Kleinwüchsig
124540,21-30,w,2.0,American Bulldog,,2011,m,tricolor,2015,2023-10-12 10:43:28,Rassentypenliste I
124543,31-40,w,9.0,Schäfer,,2010,w,white,2015,2023-10-12 10:43:28,Rassentypenliste I
124543,31-40,w,9.0,Schäfer,,2010,w,white,2015,2023-10-12 10:43:28,Rassentypenliste I
124545,71-80,w,11.0,Dackel,,2007,m,rotbraun/white,2015,2023-10-12 10:43:28,Kleinwüchsig
124549,71-80,m,5.0,English Setter,,2008,w,black/white,2015,2023-10-12 10:43:28,Rassentypenliste I
124552,61-70,m,9.0,Coton de Tulear,,2004,m,white,2015,2023-10-12 10:43:28,Kleinwüchsig
124556,51-60,w,4.0,Chihuahua,,2011,m,black/white,2015,2023-10-12 10:43:28,Kleinwüchsig
124559,41-50,m,9.0,Husky,,2014,m,black/grau/white,2015,2023-10-12 10:43:28,Rassentypenliste I
124562,31-40,w,11.0,Labrador Retriever,,2014,w,black,2015,2023-10-12 10:43:28,Rassentypenliste I
124563,31-40,w,4.0,Podenco,,2008,w,black,2015,2023-10-12 10:43:28,Rassentypenliste I
124569,31-40,w,3.0,Französische Bulldogge,,2011,w,brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124570,31-40,m,9.0,Französische Bulldogge,,2014,m,black/white,2015,2023-10-12 10:43:28,Kleinwüchsig
124580,41-50,m,8.0,Shih Tzu,,2011,m,black/white,2015,2023-10-12 10:43:28,Kleinwüchsig
124585,51-60,w,11.0,Deutscher Schäfer,,2013,m,brown/black,2015,2023-10-12 10:43:28,Rassentypenliste I
124587,51-60,w,2.0,Mischling klein,,2012,m,brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124589,81-90,w,10.0,Französische Bulldogge,,2011,m,brown/white,2015,2023-10-12 10:43:28,Kleinwüchsig
124591,31-40,w,9.0,Russkiy Toy,,2011,w,rot,2015,2023-10-12 10:43:28,Kleinwüchsig
124593,41-50,w,2.0,Pudel,Chihuahua,2011,m,silber,2015,2023-10-12 10:43:28,
124594,41-50,m,4.0,Bolonka Zwetna,,2013,m,grau/black,2015,2023-10-12 10:43:28,Kleinwüchsig
124595,81-90,w,11.0,Mischling klein,,2000,w,black/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124612,21-30,m,12.0,Mops,,2011,w,beige,2015,2023-10-12 10:43:28,Kleinwüchsig
124618,21-30,m,9.0,Mischling klein,,2011,w,brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124628,31-40,w,4.0,Pointer,,2011,w,brown,2015,2023-10-12 10:43:28,Rassentypenliste I
124633,41-50,w,2.0,Französische Bulldogge,,2010,w,white/black,2015,2023-10-12 10:43:28,Kleinwüchsig
124636,41-50,w,7.0,Mischling klein,,2010,w,black/white,2015,2023-10-12 10:43:28,Kleinwüchsig
124637,61-70,w,3.0,Chihuahua,,2011,m,white/beige,2015,2023-10-12 10:43:28,Kleinwüchsig
124645,51-60,w,3.0,Mischling klein,,2014,w,brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124646,21-30,w,11.0,Pekingese,Pinscher,2013,m,dunkelbraun,2015,2023-10-12 10:43:28,Kleinwüchsig
124647,31-40,w,5.0,Labrador Retriever,,2014,m,black,2015,2023-10-12 10:43:28,Rassentypenliste I
124648,41-50,w,5.0,Pudel,,2011,m,apricot,2015,2023-10-12 10:43:28,
124649,61-70,w,10.0,Dackel,,2004,w,brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124649,61-70,w,10.0,Dackel,,2007,w,saufarben,2015,2023-10-12 10:43:28,Kleinwüchsig
124650,21-30,w,8.0,Mops,,2011,m,gestromt,2015,2023-10-12 10:43:28,Kleinwüchsig
124651,21-30,w,4.0,Labrador Retriever,Cocker Spaniel,2014,m,white/brown,2015,2023-10-12 10:43:28,Rassentypenliste I
124651,21-30,w,4.0,Schäfer,Entlebucher Sennenhund,2005,m,tricolor,2015,2023-10-12 10:43:28,Rassentypenliste I
124651,21-30,w,4.0,Schäfer,Entlebucher Sennenhund,2005,m,tricolor,2015,2023-10-12 10:43:28,Rassentypenliste I
124652,31-40,w,8.0,Schnauzer,,2012,w,black,2015,2023-10-12 10:43:28,Rassentypenliste I
124653,41-50,w,7.0,Mischling gross,,2014,m,tricolor,2015,2023-10-12 10:43:28,Rassentypenliste I
124654,21-30,w,9.0,Mops,Beagle,2014,m,hellbraun,2015,2023-10-12 10:43:28,Kleinwüchsig
124655,21-30,m,12.0,Chow Chow,,2011,m,rot,2015,2023-10-12 10:43:28,Rassentypenliste I
124661,21-30,m,1.0,Beagle,Shiba Inu,2012,w,black/white/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124665,21-30,m,10.0,Mischling klein,,2014,m,brown/white,2015,2023-10-12 10:43:28,Kleinwüchsig
124666,31-40,w,2.0,Labrador Retriever,,2011,m,beige,2015,2023-10-12 10:43:28,Rassentypenliste I
124668,51-60,m,11.0,Jack Russel Terrier,,2006,w,white/beige,2015,2023-10-12 10:43:28,Kleinwüchsig
124670,51-60,m,7.0,Golden Retriever,,2014,m,golden,2015,2023-10-12 10:43:28,Rassentypenliste I
124671,61-70,w,3.0,Malteser,,2010,w,white/black,2015,2023-10-12 10:43:28,Kleinwüchsig
124672,41-50,w,9.0,Malteser,,2014,m,white,2015,2023-10-12 10:43:28,Kleinwüchsig
124673,41-50,m,10.0,Dackel,,2011,w,brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124674,21-30,w,11.0,Podenco,,2005,m,brown/white,2015,2023-10-12 10:43:28,Rassentypenliste I
124675,31-40,w,2.0,Cocker Spaniel,,2005,w,black,2015,2023-10-12 10:43:28,Kleinwüchsig
124692,31-40,w,9.0,Appenzeller Sennenhund,Boxer,2010,w,black/brown,2015,2023-10-12 10:43:28,Rassentypenliste I
124693,61-70,m,3.0,Berner Sennenhund,,2014,m,tricolor,2015,2023-10-12 10:43:28,Rassentypenliste I
124694,31-40,w,11.0,Jack Russel Terrier,,2010,w,white,2015,2023-10-12 10:43:28,Kleinwüchsig
124697,31-40,m,9.0,Pinscher,,2009,m,black/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124702,21-30,w,11.0,Zwergspitz,,2014,m,white,2015,2023-10-12 10:43:28,Kleinwüchsig
124705,71-80,m,1.0,Schäfer,,2006,w,black/brown,2015,2023-10-12 10:43:28,Rassentypenliste I
124705,71-80,m,1.0,Schäfer,,2006,w,black/brown,2015,2023-10-12 10:43:28,Rassentypenliste I
124707,21-30,w,11.0,Mischling klein,,2010,w,beige,2015,2023-10-12 10:43:28,Kleinwüchsig
124716,21-30,w,9.0,Chihuahua,,2010,w,white/rot,2015,2023-10-12 10:43:28,Kleinwüchsig
124717,31-40,w,10.0,Malteser,,2014,m,white,2015,2023-10-12 10:43:28,Kleinwüchsig
124729,61-70,m,3.0,Border Collie,,2010,m,black/white,2015,2023-10-12 10:43:28,Rassentypenliste I
124730,61-70,w,3.0,Border,,2012,w,black/white,2015,2023-10-12 10:43:28,Rassentypenliste I
124733,31-40,m,10.0,Mops,,2009,m,beige,2015,2023-10-12 10:43:28,Kleinwüchsig
124735,71-80,w,3.0,Norwich Terrier,,2006,m,beige/rot,2015,2023-10-12 10:43:28,Kleinwüchsig
124737,51-60,w,6.0,Irish Soft Coated Wheaten Terrier,,2009,m,weizen,2015,2023-10-12 10:43:28,Rassentypenliste I
124748,51-60,m,10.0,Pudel,Cocker Spaniel,2010,m,hellbraun,2015,2023-10-12 10:43:28,
124749,31-40,w,9.0,Yorkshire Terrier,Malteser,2010,m,white,2015,2023-10-12 10:43:28,Kleinwüchsig
124753,41-50,m,3.0,Französische Bulldogge,,2011,m,fawn,2015,2023-10-12 10:43:28,Kleinwüchsig
124757,31-40,w,10.0,Mops,,2010,w,beige,2015,2023-10-12 10:43:28,Kleinwüchsig
124759,21-30,m,9.0,Mischling gross,,2011,m,black/white,2015,2023-10-12 10:43:28,Rassentypenliste I
124764,41-50,w,8.0,Labradoodle,,2014,w,apricot,2015,2023-10-12 10:43:28,Rassentypenliste I
124765,41-50,w,7.0,Zwergschnauzer,,2014,m,black,2015,2023-10-12 10:43:28,Kleinwüchsig
124766,31-40,m,4.0,Mops,,2010,m,beige,2015,2023-10-12 10:43:28,Kleinwüchsig
124767,41-50,m,4.0,Dackel,Beagle,2012,w,white/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124770,21-30,m,9.0,Yorkshire Terrier,,2010,m,black/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124783,41-50,m,3.0,Chihuahua,,2009,m,beige,2015,2023-10-12 10:43:28,Kleinwüchsig
124784,31-40,m,10.0,Yorkshire Terrier,,2012,m,black/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124786,41-50,m,10.0,Mischling klein,,2010,m,black/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124789,51-60,m,9.0,Shih Tzu,Chihuahua,2010,w,white/rot,2015,2023-10-12 10:43:28,Kleinwüchsig
124790,51-60,w,10.0,Mischling gross,,2014,w,brown/black,2015,2023-10-12 10:43:28,Rassentypenliste I
124791,41-50,m,7.0,Galgo Español,,2008,w,beige,2015,2023-10-12 10:43:28,Rassentypenliste I
124796,41-50,m,2.0,Labrador Retriever,,2006,m,brown,2015,2023-10-12 10:43:28,Rassentypenliste I
124798,41-50,m,9.0,Mischling klein,,2014,w,black/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124800,51-60,w,7.0,Berner Sennenhund,,2003,w,black/brown/white,2015,2023-10-12 10:43:28,Rassentypenliste I
124802,31-40,w,8.0,Mischling gross,,2010,w,gelb,2015,2023-10-12 10:43:28,Rassentypenliste I
124809,41-50,m,3.0,Chihuahua,,2010,w,brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124811,41-50,w,2.0,Mischling klein,,2007,m,white/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124834,31-40,w,8.0,Alaskan Malamute,Berner Sennenhund,2014,w,black/white/brown,2015,2023-10-12 10:43:28,Rassentypenliste I
124835,51-60,w,6.0,West Highland White Terrier,Malteser,2009,w,creme,2015,2023-10-12 10:43:28,Kleinwüchsig
124850,21-30,w,11.0,Chihuahua,,2014,m,creme,2015,2023-10-12 10:43:28,Kleinwüchsig
124852,51-60,w,12.0,Pekingese,,2010,w,brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124854,21-30,w,6.0,Cairn Terrier,,2014,m,braun gestromt,2015,2023-10-12 10:43:28,Kleinwüchsig
124856,31-40,w,12.0,Australian Shepherd,,2014,m,tricolor,2015,2023-10-12 10:43:28,Rassentypenliste I
124858,21-30,w,3.0,Französische Bulldogge,,2014,m,white/black,2015,2023-10-12 10:43:28,Kleinwüchsig
124893,21-30,w,10.0,Samojede,,2014,m,white,2015,2023-10-12 10:43:28,Rassentypenliste I
124910,41-50,w,8.0,Malteser,,2004,m,white,2015,2023-10-12 10:43:28,Kleinwüchsig
124911,21-30,w,9.0,Französische Bulldogge,,2013,w,rot,2015,2023-10-12 10:43:28,Kleinwüchsig
124912,21-30,w,12.0,Chihuahua,,2014,w,brown,2015,2023-10-12 10:43:28,Kleinwüchsig
124913,41-50,w,11.0,Spitz,,1996,m,saufarben,2015,2023-10-12 10:43:28,Kleinwüchsig
124915,41-50,w,3.0,Coton de Tulear,,2009,m,white,2015,2023-10-12 10:43:28,Kleinwüchsig
124928,41-50,m,9.0,Chihuahua,,2010,m,white,2015,2023-10-12 10:43:28,Kleinwüchsig
124929,41-50,w,7.0,Mischling klein,,2010,w,black,2015,2023-10-12 10:43:28,Kleinwüchsig
124929,41-50,w,7.0,Mischling klein,,2004,w,black/brown,2015,2023-10-12 10:43:28,Kleinwüchsig
